OID_,Id,latitude,longitude
1100,0,39.9574013,-104.4420013
1101,0,39.9574013,-104.4110031
1102,0,39.9574013,-104.3799973
1103,0,39.9574013,-104.3489990
1104,0,39.9574013,-104.3180008
1105,0,39.9883003,-105.7720032
1106,0,39.9883003,-105.7409973
1107,0,39.9883003,-105.7099991
1108,0,39.9883003,-105.6790009
1109,0,39.9883003,-105.6480026
1110,0,39.9883003,-105.6169968
1111,0,39.9883003,-105.5859985
1112,0,39.9883003,-105.5550003
1113,0,39.9883003,-105.5240021
1114,0,39.9883003,-105.4929962
1115,0,39.9883003,-105.4619980
1116,0,39.9883003,-105.4319992
1117,0,39.9883003,-105.4010010
1118,0,39.9883003,-105.3700027
1119,0,39.9883003,-105.3389969
1120,0,39.9883003,-105.3079987
1121,0,39.9883003,-105.2770004
1122,0,39.9883003,-105.2460022
1123,0,39.9883003,-105.2149963
1124,0,39.9883003,-105.1839981
1125,0,39.9883003,-105.1529999
1126,0,39.9883003,-105.1220016
1127,0,39.9883003,-105.0910034
1128,0,39.9883003,-105.0599976
1129,0,39.9883003,-105.0289993
1130,0,39.9883003,-104.9990005
1131,0,39.9883003,-104.9680023
1132,0,39.9883003,-104.9369965
1133,0,39.9883003,-104.9059982
1134,0,39.9883003,-104.8750000
1135,0,39.9883003,-104.8440018
1136,0,39.9883003,-104.8130035
1137,0,39.9883003,-104.7819977
1138,0,39.9883003,-104.7509995
1139,0,39.9883003,-104.7200012
1140,0,39.9883003,-104.6890030
1141,0,39.9883003,-104.6579971
1142,0,39.9883003,-104.6269989
1143,0,39.9883003,-104.5970001
1144,0,39.9883003,-104.5660019
1145,0,39.9883003,-104.5350037
1146,0,39.9883003,-104.5039978
1147,0,39.9883003,-104.4729996
1148,0,39.9883003,-104.4420013
1149,0,39.9883003,-104.4110031
1150,0,39.9883003,-104.3799973
1151,0,39.9883003,-104.3489990
1152,0,39.9883003,-104.3180008
1153,0,40.0191994,-105.7720032
1154,0,40.0191994,-105.7409973
1155,0,40.0191994,-105.7099991
1156,0,40.0191994,-105.6790009
1157,0,40.0191994,-105.6480026
1158,0,40.0191994,-105.6169968
1159,0,40.0191994,-105.5859985
1160,0,40.0191994,-105.5550003
1161,0,40.0191994,-105.5240021
1162,0,40.0191994,-105.4929962
1163,0,40.0191994,-105.4619980
1164,0,40.0191994,-105.4319992
1165,0,40.0191994,-105.4010010
1166,0,40.0191994,-105.3700027
1167,0,40.0191994,-105.3389969
1168,0,40.0191994,-105.3079987
1169,0,40.0191994,-105.2770004
1170,0,40.0191994,-105.2460022
1171,0,40.0191994,-105.2149963
1172,0,40.0191994,-105.1839981
1173,0,40.0191994,-105.1529999
1174,0,40.0191994,-105.1220016
1175,0,40.0191994,-105.0910034
1176,0,40.0191994,-105.0599976
1177,0,40.0191994,-105.0289993
1178,0,40.0191994,-104.9990005
1179,0,40.0191994,-104.9680023
1180,0,40.0191994,-104.9369965
1181,0,40.0191994,-104.9059982
1182,0,40.0191994,-104.8750000
1183,0,40.0191994,-104.8440018
1184,0,40.0191994,-104.8130035
1185,0,40.0191994,-104.7819977
1186,0,40.0191994,-104.7509995
1187,0,40.0191994,-104.7200012
1188,0,40.0191994,-104.6890030
1189,0,40.0191994,-104.6579971
1190,0,40.0191994,-104.6269989
1191,0,40.0191994,-104.5970001
1192,0,40.0191994,-104.5660019
1193,0,40.0191994,-104.5350037
1194,0,40.0191994,-104.5039978
1195,0,40.0191994,-104.4729996
1196,0,40.0191994,-104.4420013
1197,0,40.0191994,-104.4110031
1198,0,40.0191994,-104.3799973
1199,0,40.0191994,-104.3489990
1200,0,40.0191994,-104.3180008
1201,0,40.0500984,-105.7720032
1202,0,40.0500984,-105.7409973
1203,0,40.0500984,-105.7099991
1204,0,40.0500984,-105.6790009
1205,0,40.0500984,-105.6480026
1206,0,40.0500984,-105.6169968
1207,0,40.0500984,-105.5859985
1208,0,40.0500984,-105.5550003
1209,0,40.0500984,-105.5240021
1210,0,40.0500984,-105.4929962
1211,0,40.0500984,-105.4619980
1212,0,40.0500984,-105.4319992
1213,0,40.0500984,-105.4010010
1214,0,40.0500984,-105.3700027
1215,0,40.0500984,-105.3389969
1216,0,40.0500984,-105.3079987
1217,0,40.0500984,-105.2770004
1218,0,40.0500984,-105.2460022
1219,0,40.0500984,-105.2149963
1220,0,40.0500984,-105.1839981
1221,0,40.0500984,-105.1529999
1222,0,40.0500984,-105.1220016
1223,0,40.0500984,-105.0910034
1224,0,40.0500984,-105.0599976
1225,0,40.0500984,-105.0289993
1226,0,40.0500984,-104.9990005
1227,0,40.0500984,-104.9680023
1228,0,40.0500984,-104.9369965
1229,0,40.0500984,-104.9059982
1230,0,40.0500984,-104.8750000
1231,0,40.0500984,-104.8440018
1232,0,40.0500984,-104.8130035
1233,0,40.0500984,-104.7819977
1234,0,40.0500984,-104.7509995
1235,0,40.0500984,-104.7200012
1236,0,40.0500984,-104.6890030
1237,0,40.0500984,-104.6579971
1238,0,40.0500984,-104.6269989
1239,0,40.0500984,-104.5970001
1240,0,40.0500984,-104.5660019
1241,0,40.0500984,-104.5350037
1242,0,40.0500984,-104.5039978
1243,0,40.0500984,-104.4729996
1244,0,40.0500984,-104.4420013
1245,0,40.0500984,-104.4110031
1246,0,40.0500984,-104.3799973
1247,0,40.0500984,-104.3489990
1248,0,40.0500984,-104.3180008
1249,0,40.0811005,-105.7720032
1250,0,40.0811005,-105.7409973
1251,0,40.0811005,-105.7099991
1252,0,40.0811005,-105.6790009
1253,0,40.0811005,-105.6480026
1254,0,40.0811005,-105.6169968
1255,0,40.0811005,-105.5859985
1256,0,40.0811005,-105.5550003
1257,0,40.0811005,-105.5240021
1258,0,40.0811005,-105.4929962
1259,0,40.0811005,-105.4619980
1260,0,40.0811005,-105.4319992
1261,0,40.0811005,-105.4010010
1262,0,40.0811005,-105.3700027
1263,0,40.0811005,-105.3389969
1264,0,40.0811005,-105.3079987
1265,0,40.0811005,-105.2770004
1266,0,40.0811005,-105.2460022
1267,0,40.0811005,-105.2149963
1268,0,40.0811005,-105.1839981
1269,0,40.0811005,-105.1529999
1270,0,40.0811005,-105.1220016
1271,0,40.0811005,-105.0910034
1272,0,40.0811005,-105.0599976
1273,0,40.0811005,-105.0289993
1274,0,40.0811005,-104.9990005
1275,0,40.0811005,-104.9680023
1276,0,40.0811005,-104.9369965
1277,0,40.0811005,-104.9059982
1278,0,40.0811005,-104.8750000
1279,0,40.0811005,-104.8440018
1280,0,40.0811005,-104.8130035
1281,0,40.0811005,-104.7819977
1282,0,40.0811005,-104.7509995
1283,0,40.0811005,-104.7200012
1284,0,40.0811005,-104.6890030
1285,0,40.0811005,-104.6579971
1286,0,40.0811005,-104.6269989
1287,0,40.0811005,-104.5970001
1288,0,40.0811005,-104.5660019
1289,0,40.0811005,-104.5350037
1290,0,40.0811005,-104.5039978
1291,0,40.0811005,-104.4729996
1292,0,40.0811005,-104.4420013
1293,0,40.0811005,-104.4110031
1294,0,40.0811005,-104.3799973
1295,0,40.0811005,-104.3489990
1296,0,40.0811005,-104.3180008
1297,0,40.1119995,-105.7720032
1298,0,40.1119995,-105.7409973
1299,0,40.1119995,-105.7099991
1300,0,40.1119995,-105.6790009
1301,0,40.1119995,-105.6480026
1302,0,40.1119995,-105.6169968
1303,0,40.1119995,-105.5859985
1304,0,40.1119995,-105.5550003
1305,0,40.1119995,-105.5240021
1306,0,40.1119995,-105.4929962
1307,0,40.1119995,-105.4619980
1308,0,40.1119995,-105.4319992
1309,0,40.1119995,-105.4010010
1310,0,40.1119995,-105.3700027
1311,0,40.1119995,-105.3389969
1312,0,40.1119995,-105.3079987
1313,0,40.1119995,-105.2770004
1314,0,40.1119995,-105.2460022
1315,0,40.1119995,-105.2149963
1316,0,40.1119995,-105.1839981
1317,0,40.1119995,-105.1529999
1318,0,40.1119995,-105.1220016
1319,0,40.1119995,-105.0910034
1320,0,40.1119995,-105.0599976
1321,0,40.1119995,-105.0289993
1322,0,40.1119995,-104.9990005
1323,0,40.1119995,-104.9680023
1324,0,40.1119995,-104.9369965
1325,0,40.1119995,-104.9059982
1326,0,40.1119995,-104.8750000
1327,0,40.1119995,-104.8440018
1328,0,40.1119995,-104.8130035
1329,0,40.1119995,-104.7819977
1330,0,40.1119995,-104.7509995
1331,0,40.1119995,-104.7200012
1332,0,40.1119995,-104.6890030
1333,0,40.1119995,-104.6579971
1334,0,40.1119995,-104.6269989
1335,0,40.1119995,-104.5970001
1336,0,40.1119995,-104.5660019
1337,0,40.1119995,-104.5350037
1338,0,40.1119995,-104.5039978
1339,0,40.1119995,-104.4729996
1340,0,40.1119995,-104.4420013
1341,0,40.1119995,-104.4110031
1342,0,40.1119995,-104.3799973
1343,0,40.1119995,-104.3489990
1344,0,40.1119995,-104.3180008
1345,0,40.1428986,-105.7720032
1346,0,40.1428986,-105.7409973
1347,0,40.1428986,-105.7099991
1348,0,40.1428986,-105.6790009
1349,0,40.1428986,-105.6480026
1350,0,40.1428986,-105.6169968
1351,0,40.1428986,-105.5859985
1352,0,40.1428986,-105.5550003
1353,0,40.1428986,-105.5240021
1354,0,40.1428986,-105.4929962
1355,0,40.1428986,-105.4619980
1356,0,40.1428986,-105.4319992
1357,0,40.1428986,-105.4010010
1358,0,40.1428986,-105.3700027
1359,0,40.1428986,-105.3389969
1360,0,40.1428986,-105.3079987
1361,0,40.1428986,-105.2770004
1362,0,40.1428986,-105.2460022
1363,0,40.1428986,-105.2149963
1364,0,40.1428986,-105.1839981
1365,0,40.1428986,-105.1529999
1366,0,40.1428986,-105.1220016
1367,0,40.1428986,-105.0910034
1368,0,40.1428986,-105.0599976
1369,0,40.1428986,-105.0289993
1370,0,40.1428986,-104.9990005
1371,0,40.1428986,-104.9680023
1372,0,40.1428986,-104.9369965
1373,0,40.1428986,-104.9059982
1374,0,40.1428986,-104.8750000
1375,0,40.1428986,-104.8440018
1376,0,40.1428986,-104.8130035
1377,0,40.1428986,-104.7819977
1378,0,40.1428986,-104.7509995
1379,0,40.1428986,-104.7200012
1380,0,40.1428986,-104.6890030
1381,0,40.1428986,-104.6579971
1382,0,40.1428986,-104.6269989
1383,0,40.1428986,-104.5970001
1384,0,40.1428986,-104.5660019
1385,0,40.1428986,-104.5350037
1386,0,40.1428986,-104.5039978
1387,0,40.1428986,-104.4729996
1388,0,40.1428986,-104.4420013
1389,0,40.1428986,-104.4110031
1390,0,40.1428986,-104.3799973
1391,0,40.1428986,-104.3489990
1392,0,40.1428986,-104.3180008
1393,0,40.1738014,-105.7720032
1394,0,40.1738014,-105.7409973
1395,0,40.1738014,-105.7099991
1396,0,40.1738014,-105.6790009
1397,0,40.1738014,-105.6480026
1398,0,40.1738014,-105.6169968
1399,0,40.1738014,-105.5859985
1400,0,40.1738014,-105.5550003
1401,0,40.1738014,-105.5240021
1402,0,40.1738014,-105.4929962
1403,0,40.1738014,-105.4619980
1404,0,40.1738014,-105.4319992
1405,0,40.1738014,-105.4010010
1406,0,40.1738014,-105.3700027
1407,0,40.1738014,-105.3389969
1408,0,40.1738014,-105.3079987
1409,0,40.1738014,-105.2770004
1410,0,40.1738014,-105.2460022
1411,0,40.1738014,-105.2149963
1412,0,40.1738014,-105.1839981
1413,0,40.1738014,-105.1529999
1414,0,40.1738014,-105.1220016
1415,0,40.1738014,-105.0910034
1416,0,40.1738014,-105.0599976
1417,0,40.1738014,-105.0289993
1418,0,40.1738014,-104.9990005
1419,0,40.1738014,-104.9680023
1420,0,40.1738014,-104.9369965
1421,0,40.1738014,-104.9059982
1422,0,40.1738014,-104.8750000
1423,0,40.1738014,-104.8440018
1424,0,40.1738014,-104.8130035
1425,0,40.1738014,-104.7819977
1426,0,40.1738014,-104.7509995
1427,0,40.1738014,-104.7200012
1428,0,40.1738014,-104.6890030
1429,0,40.1738014,-104.6579971
1430,0,40.1738014,-104.6269989
1431,0,40.1738014,-104.5970001
1432,0,40.1738014,-104.5660019
1433,0,40.1738014,-104.5350037
1434,0,40.1738014,-104.5039978
1435,0,40.1738014,-104.4729996
1436,0,40.1738014,-104.4420013
1437,0,40.1738014,-104.4110031
1438,0,40.1738014,-104.3799973
1439,0,40.1738014,-104.3489990
1440,0,40.1738014,-104.3180008
1441,0,40.2047997,-105.7720032
1442,0,40.2047997,-105.7409973
1443,0,40.2047997,-105.7099991
1444,0,40.2047997,-105.6790009
1445,0,40.2047997,-105.6480026
1446,0,40.2047997,-105.6169968
1447,0,40.2047997,-105.5859985
1448,0,40.2047997,-105.5550003
1449,0,40.2047997,-105.5240021
1450,0,40.2047997,-105.4929962
1451,0,40.2047997,-105.4619980
1452,0,40.2047997,-105.4319992
1453,0,40.2047997,-105.4010010
1454,0,40.2047997,-105.3700027
1455,0,40.2047997,-105.3389969
1456,0,40.2047997,-105.3079987
1457,0,40.2047997,-105.2770004
1458,0,40.2047997,-105.2460022
1459,0,40.2047997,-105.2149963
1460,0,40.2047997,-105.1839981
1461,0,40.2047997,-105.1529999
1462,0,40.2047997,-105.1220016
1463,0,40.2047997,-105.0910034
1464,0,40.2047997,-105.0599976
1465,0,40.2047997,-105.0289993
1466,0,40.2047997,-104.9990005
1467,0,40.2047997,-104.9680023
1468,0,40.2047997,-104.9369965
1469,0,40.2047997,-104.9059982
1470,0,40.2047997,-104.8750000
1471,0,40.2047997,-104.8440018
1472,0,40.2047997,-104.8130035
1473,0,40.2047997,-104.7819977
1474,0,40.2047997,-104.7509995
1475,0,40.2047997,-104.7200012
1476,0,40.2047997,-104.6890030
1477,0,40.2047997,-104.6579971
1478,0,40.2047997,-104.6269989
1479,0,40.2047997,-104.5970001
1480,0,40.2047997,-104.5660019
1481,0,40.2047997,-104.5350037
1482,0,40.2047997,-104.5039978
1483,0,40.2047997,-104.4729996
1484,0,40.2047997,-104.4420013
1485,0,40.2047997,-104.4110031
1486,0,40.2047997,-104.3799973
1487,0,40.2047997,-104.3489990
1488,0,40.2047997,-104.3180008
1489,0,40.2356987,-105.7720032
1490,0,40.2356987,-105.7409973
1491,0,40.2356987,-105.7099991
1492,0,40.2356987,-105.6790009
1493,0,40.2356987,-105.6480026
1494,0,40.2356987,-105.6169968
1495,0,40.2356987,-105.5859985
1496,0,40.2356987,-105.5550003
1497,0,40.2356987,-105.5240021
1498,0,40.2356987,-105.4929962
1499,0,40.2356987,-105.4619980
1500,0,40.2356987,-105.4319992
1501,0,40.2356987,-105.4010010
1502,0,40.2356987,-105.3700027
1503,0,40.2356987,-105.3389969
1504,0,40.2356987,-105.3079987
1505,0,40.2356987,-105.2770004
1506,0,40.2356987,-105.2460022
1507,0,40.2356987,-105.2149963
1508,0,40.2356987,-105.1839981
1509,0,40.2356987,-105.1529999
1510,0,40.2356987,-105.1220016
1511,0,40.2356987,-105.0910034
1512,0,40.2356987,-105.0599976
1513,0,40.2356987,-105.0289993
1514,0,40.2356987,-104.9990005
1515,0,40.2356987,-104.9680023
1516,0,40.2356987,-104.9369965
1517,0,40.2356987,-104.9059982
1518,0,40.2356987,-104.8750000
1519,0,40.2356987,-104.8440018
1520,0,40.2356987,-104.8130035
1521,0,40.2356987,-104.7819977
1522,0,40.2356987,-104.7509995
1523,0,40.2356987,-104.7200012
1524,0,40.2356987,-104.6890030
1525,0,40.2356987,-104.6579971
1526,0,40.2356987,-104.6269989
1527,0,40.2356987,-104.5970001
1528,0,40.2356987,-104.5660019
1529,0,40.2356987,-104.5350037
1530,0,40.2356987,-104.5039978
1531,0,40.2356987,-104.4729996
1532,0,40.2356987,-104.4420013
1533,0,40.2356987,-104.4110031
1534,0,40.2356987,-104.3799973
1535,0,40.2356987,-104.3489990
1536,0,40.2356987,-104.3180008
1537,0,40.2666016,-105.7720032
1538,0,40.2666016,-105.7409973
1539,0,40.2666016,-105.7099991
1540,0,40.2666016,-105.6790009
1541,0,40.2666016,-105.6480026
1542,0,40.2666016,-105.6169968
1543,0,40.2666016,-105.5859985
1544,0,40.2666016,-105.5550003
1545,0,40.2666016,-105.5240021
1546,0,40.2666016,-105.4929962
1547,0,40.2666016,-105.4619980
1548,0,40.2666016,-105.4319992
1549,0,40.2666016,-105.4010010
1550,0,40.2666016,-105.3700027
1551,0,40.2666016,-105.3389969
1552,0,40.2666016,-105.3079987
1553,0,40.2666016,-105.2770004
1554,0,40.2666016,-105.2460022
1555,0,40.2666016,-105.2149963
1556,0,40.2666016,-105.1839981
1557,0,40.2666016,-105.1529999
1558,0,40.2666016,-105.1220016
1559,0,40.2666016,-105.0910034
1560,0,40.2666016,-105.0599976
1561,0,40.2666016,-105.0289993
1562,0,40.2666016,-104.9990005
1563,0,40.2666016,-104.9680023
1564,0,40.2666016,-104.9369965
1565,0,40.2666016,-104.9059982
1566,0,40.2666016,-104.8750000
1567,0,40.2666016,-104.8440018
1568,0,40.2666016,-104.8130035
1569,0,40.2666016,-104.7819977
1570,0,40.2666016,-104.7509995
1571,0,40.2666016,-104.7200012
1572,0,40.2666016,-104.6890030
1573,0,40.2666016,-104.6579971
1574,0,40.2666016,-104.6269989
1575,0,40.2666016,-104.5970001
1576,0,40.2666016,-104.5660019
1577,0,40.2666016,-104.5350037
1578,0,40.2666016,-104.5039978
1579,0,40.2666016,-104.4729996
1580,0,40.2666016,-104.4420013
1581,0,40.2666016,-104.4110031
1582,0,40.2666016,-104.3799973
1583,0,40.2666016,-104.3489990
1584,0,40.2666016,-104.3180008
1585,0,40.2975998,-105.7720032
1586,0,40.2975998,-105.7409973
1587,0,40.2975998,-105.7099991
1588,0,40.2975998,-105.6790009
1589,0,40.2975998,-105.6480026
1590,0,40.2975998,-105.6169968
1591,0,40.2975998,-105.5859985
1592,0,40.2975998,-105.5550003
1593,0,40.2975998,-105.5240021
1594,0,40.2975998,-105.4929962
1595,0,40.2975998,-105.4619980
1596,0,40.2975998,-105.4319992
1597,0,40.2975998,-105.4010010
1598,0,40.2975998,-105.3700027
1599,0,40.2975998,-105.3389969
1600,0,40.2975998,-105.3079987
1601,0,40.2975998,-105.2770004
1602,0,40.2975998,-105.2460022
1603,0,40.2975998,-105.2149963
1604,0,40.2975998,-105.1839981
1605,0,40.2975998,-105.1529999
1606,0,40.2975998,-105.1220016
1607,0,40.2975998,-105.0910034
1608,0,40.2975998,-105.0599976
1609,0,40.2975998,-105.0289993
1610,0,40.2975998,-104.9990005
1611,0,40.2975998,-104.9680023
1612,0,40.2975998,-104.9369965
1613,0,40.2975998,-104.9059982
1614,0,40.2975998,-104.8750000
1615,0,40.2975998,-104.8440018
1616,0,40.2975998,-104.8130035
1617,0,40.2975998,-104.7819977
1618,0,40.2975998,-104.7509995
1619,0,40.2975998,-104.7200012
1620,0,40.2975998,-104.6890030
1621,0,40.2975998,-104.6579971
1622,0,40.2975998,-104.6269989
1623,0,40.2975998,-104.5970001
1624,0,40.2975998,-104.5660019
1625,0,40.2975998,-104.5350037
1626,0,40.2975998,-104.5039978
1627,0,40.2975998,-104.4729996
1628,0,40.2975998,-104.4420013
1629,0,40.2975998,-104.4110031
1630,0,40.2975998,-104.3799973
1631,0,40.2975998,-104.3489990
1632,0,40.2975998,-104.3180008
